Image,Steering,Accelerate
Data/Image_172363582469203 8081.jpg,22.0,207.0
Data/Image_1723635824712919 8082.jpg,22.0,207.0
Data/Image_172363582476115 8083.jpg,22.0,207.0
Data/Image_1723635824780573 8084.jpg,22.0,207.0
Data/Image_1723635824830089 8085.jpg,23.0,206.0
Data/Image_1723635824845476 8086.jpg,23.0,206.0
Data/Image_1723635824889803 8087.jpg,22.0,206.0
Data/Image_1723635824912721 8088.jpg,22.0,206.0
Data/Image_1723635824944319 8089.jpg,22.0,206.0
Data/Image_1723635824992444 8090.jpg,20.0,208.0
Data/Image_172363582502044 8091.jpg,20.0,212.0
Data/Image_1723635825047306 8092.jpg,20.0,212.0
Data/Image_1723635825095052 8093.jpg,18.0,215.0
Data/Image_1723635825113159 8094.jpg,17.0,215.0
Data/Image_1723635825163492 8095.jpg,15.0,216.0
Data/Image_1723635825178889 8096.jpg,15.0,216.0
Data/Image_1723635825211895 8097.jpg,15.0,218.0
Data/Image_1723635825258436 8098.jpg,13.0,219.0
Data/Image_172363582528478 8099.jpg,13.0,219.0
Data/Image_1723635825334949 8100.jpg,12.0,221.0
Data/Image_1723635825352114 8101.jpg,10.0,221.0
Data/Image_1723635825394941 8102.jpg,10.0,221.0
Data/Image_1723635825413595 8103.jpg,10.0,221.0
Data/Image_1723635825463175 8104.jpg,8.0,218.0
Data/Image_1723635825479495 8105.jpg,8.0,218.0
Data/Image_1723635825512406 8106.jpg,8.0,219.0
Data/Image_1723635825545495 8107.jpg,7.0,219.0
Data/Image_1723635825591339 8108.jpg,7.0,219.0
Data/Image_1723635825614083 8109.jpg,7.0,219.0
Data/Image_1723635825661199 8110.jpg,7.0,219.0
Data/Image_1723635825680476 8111.jpg,7.0,219.0
Data/Image_1723635825729613 8112.jpg,7.0,219.0
Data/Image_1723635825750567 8113.jpg,7.0,219.0
Data/Image_172363582579868 8114.jpg,5.0,220.0
Data/Image_1723635825812305 8115.jpg,5.0,220.0
Data/Image_1723635825858164 8116.jpg,5.0,220.0
Data/Image_1723635825881372 8117.jpg,5.0,220.0
Data/Image_1723635825914487 8118.jpg,5.0,220.0
Data/Image_1723635825961228 8119.jpg,5.0,221.0
Data/Image_1723635825981541 8120.jpg,5.0,221.0
Data/Image_1723635826030165 8121.jpg,5.0,219.0
Data/Image_1723635826048735 8122.jpg,5.0,219.0
Data/Image_1723635826098253 8123.jpg,7.0,219.0
Data/Image_1723635826113204 8124.jpg,7.0,219.0
Data/Image_1723635826146967 8125.jpg,7.0,219.0
Data/Image_1723635826191831 8126.jpg,7.0,219.0
Data/Image_1723635826215629 8127.jpg,7.0,220.0
Data/Image_1723635826248801 8128.jpg,7.0,220.0
Data/Image_1723635826295284 8129.jpg,7.0,218.0
Data/Image_1723635826313941 8130.jpg,7.0,218.0
Data/Image_1723635826363321 8131.jpg,8.0,219.0
Data/Image_1723635826381469 8132.jpg,8.0,219.0
Data/Image_1723635826431634 8133.jpg,8.0,219.0
Data/Image_172363582644519 8134.jpg,8.0,219.0
Data/Image_1723635826491664 8135.jpg,11.0,219.0
Data/Image_1723635826514386 8136.jpg,11.0,218.0
Data/Image_1723635826561257 8137.jpg,13.0,219.0
Data/Image_1723635826581736 8138.jpg,13.0,219.0
Data/Image_172363582663002 8139.jpg,17.0,216.0
Data/Image_1723635826649538 8140.jpg,17.0,216.0
Data/Image_1723635826698022 8141.jpg,23.0,211.0
Data/Image_1723635826713247 8142.jpg,23.0,211.0
Data/Image_1723635826745456 8143.jpg,27.0,211.0
Data/Image_1723635826791752 8144.jpg,30.0,211.0
Data/Image_1723635826811531 8145.jpg,30.0,213.0
Data/Image_1723635826861242 8146.jpg,30.0,212.0
Data/Image_1723635826881545 8147.jpg,30.0,212.0
Data/Image_1723635826929919 8148.jpg,27.0,214.0
Data/Image_1723635826947102 8149.jpg,27.0,214.0
Data/Image_1723635826998087 8150.jpg,24.0,215.0
Data/Image_1723635827012956 8151.jpg,24.0,215.0
Data/Image_1723635827046371 8152.jpg,22.0,215.0
Data/Image_1723635827092087 8153.jpg,19.0,217.0
Data/Image_172363582711118 8154.jpg,19.0,221.0
Data/Image_1723635827161115 8155.jpg,18.0,220.0
Data/Image_1723635827181367 8156.jpg,18.0,220.0
Data/Image_1723635827229615 8157.jpg,16.0,224.0
Data/Image_1723635827246675 8158.jpg,16.0,224.0
Data/Image_1723635827298137 8159.jpg,17.0,208.0
Data/Image_172363582731341 8160.jpg,17.0,208.0
Data/Image_17236358273608 8161.jpg,25.0,202.0
Data/Image_1723635827378591 8162.jpg,25.0,202.0
Data/Image_1723635827426874 8163.jpg,34.0,200.0
Data/Image_1723635827447499 8164.jpg,34.0,200.0
Data/Image_1723635827495202 8165.jpg,34.0,198.0
Data/Image_1723635827512622 8166.jpg,35.0,198.0
Data/Image_172363582756323 8167.jpg,35.0,199.0
Data/Image_1723635827579283 8168.jpg,35.0,199.0
Data/Image_1723635827611493 8169.jpg,35.0,202.0
Data/Image_172363582765805 8170.jpg,35.0,204.0
Data/Image_1723635827678145 8171.jpg,35.0,204.0
Data/Image_1723635827726775 8172.jpg,35.0,198.0
Data/Image_172363582774799 8173.jpg,35.0,198.0
Data/Image_1723635827795328 8174.jpg,35.0,194.0
Data/Image_172363582781354 8175.jpg,35.0,194.0
Data/Image_1723635827865235 8176.jpg,36.0,199.0
Data/Image_1723635827880081 8177.jpg,36.0,199.0
Data/Image_1723635827923678 8178.jpg,35.0,198.0
Data/Image_1723635827945847 8179.jpg,35.0,198.0
Data/Image_1723635827991786 8180.jpg,35.0,196.0
Data/Image_1723635828011954 8181.jpg,35.0,198.0
Data/Image_1723635828061166 8182.jpg,35.0,202.0
Data/Image_1723635828079648 8183.jpg,35.0,202.0
Data/Image_1723635828129863 8184.jpg,35.0,203.0
Data/Image_1723635828147053 8185.jpg,35.0,203.0
Data/Image_172363582819804 8186.jpg,35.0,196.0
Data/Image_1723635828214868 8187.jpg,35.0,196.0
Data/Image_172363582825826 8188.jpg,35.0,182.0
Data/Image_1723635828279716 8189.jpg,35.0,182.0
Data/Image_1723635828327102 8190.jpg,36.0,152.0
Data/Image_1723635828349152 8191.jpg,36.0,152.0
Data/Image_1723635828395517 8192.jpg,35.0,130.0
Data/Image_1723635828414928 8193.jpg,34.0,130.0
Data/Image_1723635828463129 8194.jpg,31.0,123.0
Data/Image_1723635828480204 8195.jpg,31.0,123.0
Data/Image_1723635828531603 8196.jpg,29.0,120.0
Data/Image_172363582854903 8197.jpg,29.0,120.0
Data/Image_1723635828591504 8198.jpg,28.0,120.0
Data/Image_1723635828612881 8199.jpg,28.0,114.0
Data/Image_1723635828661474 8200.jpg,26.0,114.0
Data/Image_17236358286839 8201.jpg,26.0,114.0
Data/Image_1723635828729667 8202.jpg,26.0,115.0
Data/Image_1723635828747572 8203.jpg,26.0,115.0
Data/Image_172363582879837 8204.jpg,24.0,114.0
Data/Image_1723635828813785 8205.jpg,24.0,114.0
Data/Image_1723635828858096 8206.jpg,21.0,107.0
Data/Image_1723635828882214 8207.jpg,21.0,107.0
Data/Image_1723635828926867 8208.jpg,20.0,102.0
Data/Image_1723635828945317 8209.jpg,20.0,102.0
Data/Image_1723635828995092 8210.jpg,18.0,99.0
Data/Image_1723635829016554 8211.jpg,17.0,99.0
Data/Image_1723635829063487 8212.jpg,13.0,97.0
Data/Image_172363582908218 8213.jpg,13.0,97.0
Data/Image_1723635829131473 8214.jpg,11.0,96.0
Data/Image_1723635829148197 8215.jpg,11.0,98.0
Data/Image_1723635829178851 8216.jpg,11.0,98.0
Data/Image_1723635829226705 8217.jpg,10.0,100.0
Data/Image_1723635829244641 8218.jpg,10.0,100.0
Data/Image_1723635829294859 8219.jpg,10.0,100.0
Data/Image_1723635829374866 8220.jpg,10.0,100.0
Data/Image_1723635829398138 8221.jpg,12.0,104.0
Data/Image_1723635829408352 8222.jpg,12.0,104.0
Data/Image_1723635829431517 8223.jpg,12.0,104.0
Data/Image_1723635829447659 8224.jpg,12.0,116.0
Data/Image_1723635829480122 8225.jpg,12.0,116.0
Data/Image_1723635829526571 8226.jpg,12.0,132.0
Data/Image_172363582954362 8227.jpg,12.0,132.0
Data/Image_172363582959486 8228.jpg,12.0,153.0
Data/Image_1723635829612616 8229.jpg,12.0,153.0
Data/Image_1723635829663109 8230.jpg,12.0,166.0
Data/Image_1723635829681205 8231.jpg,12.0,166.0
Data/Image_1723635829731616 8232.jpg,12.0,176.0
Data/Image_172363582974714 8233.jpg,12.0,187.0
Data/Image_1723635829791596 8234.jpg,12.0,187.0
Data/Image_172363582981328 8235.jpg,12.0,189.0
Data/Image_1723635829861266 8236.jpg,12.0,194.0
Data/Image_1723635829880927 8237.jpg,12.0,194.0
Data/Image_1723635829929637 8238.jpg,13.0,198.0
Data/Image_1723635829948905 8239.jpg,13.0,198.0
Data/Image_1723635829998011 8240.jpg,13.0,202.0
Data/Image_1723635830016126 8241.jpg,13.0,202.0
Data/Image_1723635830058144 8242.jpg,15.0,208.0
Data/Image_1723635830078726 8243.jpg,15.0,208.0
Data/Image_1723635830126585 8244.jpg,15.0,219.0
Data/Image_1723635830145479 8245.jpg,15.0,219.0
Data/Image_172363583019514 8246.jpg,16.0,219.0
Data/Image_172363583021413 8247.jpg,17.0,219.0
Data/Image_1723635830263933 8248.jpg,17.0,218.0
Data/Image_1723635830280385 8249.jpg,17.0,218.0
Data/Image_1723635830331688 8250.jpg,17.0,219.0
Data/Image_1723635830344661 8251.jpg,17.0,218.0
Data/Image_1723635830392042 8252.jpg,17.0,218.0
Data/Image_1723635830411975 8253.jpg,17.0,218.0
Data/Image_1723635830461159 8254.jpg,17.0,215.0
Data/Image_172363583047714 8255.jpg,17.0,215.0
Data/Image_1723635830529573 8256.jpg,15.0,212.0
Data/Image_1723635830553219 8257.jpg,15.0,212.0
Data/Image_1723635830578963 8258.jpg,15.0,212.0
Data/Image_1723635830612901 8259.jpg,15.0,215.0
Data/Image_1723635830644787 8260.jpg,15.0,215.0
Data/Image_1723635830691793 8261.jpg,15.0,212.0
Data/Image_1723635830711259 8262.jpg,15.0,208.0
Data/Image_1723635830761449 8263.jpg,15.0,210.0
Data/Image_1723635830778508 8264.jpg,15.0,210.0
Data/Image_1723635830829669 8265.jpg,15.0,208.0
Data/Image_172363583084582 8266.jpg,15.0,208.0
Data/Image_1723635830889627 8267.jpg,15.0,209.0
Data/Image_1723635830913792 8268.jpg,15.0,209.0
Data/Image_1723635830958436 8269.jpg,15.0,210.0
Data/Image_1723635830979479 8270.jpg,15.0,210.0
Data/Image_1723635831026691 8271.jpg,15.0,210.0
Data/Image_1723635831045102 8272.jpg,15.0,210.0
Data/Image_172363583109499 8273.jpg,15.0,210.0
Data/Image_1723635831115338 8274.jpg,15.0,210.0
Data/Image_1723635831163087 8275.jpg,15.0,210.0
Data/Image_1723635831180818 8276.jpg,15.0,210.0
Data/Image_1723635831232362 8277.jpg,15.0,210.0
Data/Image_1723635831247337 8278.jpg,15.0,209.0
Data/Image_1723635831291994 8279.jpg,15.0,209.0
Data/Image_1723635831313301 8280.jpg,15.0,207.0
Data/Image_1723635831363445 8281.jpg,16.0,206.0
Data/Image_1723635831378502 8282.jpg,16.0,206.0
Data/Image_1723635831429616 8283.jpg,17.0,202.0
Data/Image_1723635831447232 8284.jpg,17.0,202.0
Data/Image_1723635831498304 8285.jpg,16.0,201.0
Data/Image_1723635831513927 8286.jpg,16.0,201.0
Data/Image_1723635831558252 8287.jpg,15.0,200.0
Data/Image_1723635831580179 8288.jpg,15.0,200.0
Data/Image_1723635831626534 8289.jpg,17.0,198.0
Data/Image_1723635831645814 8290.jpg,17.0,198.0
Data/Image_1723635831695148 8291.jpg,16.0,198.0
Data/Image_1723635831714273 8292.jpg,20.0,198.0
Data/Image_1723635831763777 8293.jpg,23.0,196.0
Data/Image_1723635831780163 8294.jpg,23.0,196.0
Data/Image_1723635831831587 8295.jpg,28.0,194.0
Data/Image_1723635831846556 8296.jpg,28.0,190.0
Data/Image_1723635831891824 8297.jpg,31.0,190.0
Data/Image_172363583191221 8298.jpg,31.0,188.0
Data/Image_1723635831961157 8299.jpg,35.0,185.0
Data/Image_1723635831978193 8300.jpg,35.0,185.0
Data/Image_1723635832030006 8301.jpg,35.0,178.0
Data/Image_1723635832047353 8302.jpg,35.0,178.0
Data/Image_1723635832098581 8303.jpg,35.0,182.0
Data/Image_1723635832113528 8304.jpg,35.0,182.0
Data/Image_1723635832158661 8305.jpg,31.0,187.0
Data/Image_1723635832180338 8306.jpg,31.0,187.0
Data/Image_172363583222657 8307.jpg,24.0,188.0
Data/Image_1723635832245159 8308.jpg,24.0,188.0
Data/Image_1723635832295325 8309.jpg,22.0,187.0
Data/Image_1723635832315222 8310.jpg,21.0,187.0
Data/Image_1723635832363608 8311.jpg,21.0,186.0
Data/Image_1723635832382595 8312.jpg,21.0,186.0
Data/Image_172363583243156 8313.jpg,28.0,186.0
Data/Image_1723635832445746 8314.jpg,28.0,175.0
Data/Image_1723635832491645 8315.jpg,34.0,175.0
Data/Image_1723635832513085 8316.jpg,34.0,176.0
Data/Image_172363583256128 8317.jpg,34.0,177.0
Data/Image_1723635832579774 8318.jpg,34.0,177.0
Data/Image_1723635832629592 8319.jpg,31.0,185.0
Data/Image_1723635832647575 8320.jpg,31.0,185.0
Data/Image_1723635832698638 8321.jpg,28.0,187.0
Data/Image_1723635832713611 8322.jpg,28.0,187.0
Data/Image_1723635832758282 8323.jpg,25.0,184.0
Data/Image_1723635832779626 8324.jpg,25.0,184.0
Data/Image_1723635832827034 8325.jpg,25.0,178.0
Data/Image_1723635832845523 8326.jpg,25.0,178.0
Data/Image_1723635832895014 8327.jpg,21.0,183.0
Data/Image_1723635832911641 8328.jpg,19.0,183.0
Data/Image_1723635832963145 8329.jpg,17.0,187.0
Data/Image_1723635832980956 8330.jpg,17.0,187.0
Data/Image_1723635833031557 8331.jpg,17.0,184.0
Data/Image_1723635833048009 8332.jpg,17.0,175.0
Data/Image_1723635833080027 8333.jpg,17.0,175.0
Data/Image_1723635833127006 8334.jpg,24.0,174.0
Data/Image_1723635833146228 8335.jpg,24.0,174.0
Data/Image_17236358331951 8336.jpg,26.0,180.0
Data/Image_172363583321118 8337.jpg,30.0,180.0
Data/Image_1723635833263118 8338.jpg,35.0,172.0
Data/Image_1723635833280656 8339.jpg,35.0,172.0
Data/Image_1723635833331655 8340.jpg,35.0,173.0
Data/Image_1723635833347666 8341.jpg,35.0,177.0
Data/Image_1723635833379829 8342.jpg,35.0,177.0
Data/Image_1723635833426751 8343.jpg,35.0,182.0
Data/Image_1723635833446788 8344.jpg,35.0,182.0
Data/Image_1723635833495194 8345.jpg,35.0,184.0
Data/Image_1723635833512778 8346.jpg,35.0,184.0
Data/Image_1723635833563086 8347.jpg,34.0,182.0
Data/Image_1723635833579136 8348.jpg,34.0,182.0
Data/Image_1723635833613225 8349.jpg,34.0,185.0
Data/Image_1723635833646182 8350.jpg,27.0,185.0
Data/Image_1723635833691724 8351.jpg,24.0,188.0
Data/Image_1723635833711202 8352.jpg,24.0,191.0
Data/Image_1723635833765171 8353.jpg,23.0,191.0
Data/Image_1723635833777306 8354.jpg,23.0,191.0
Data/Image_1723635833821191 8355.jpg,23.0,192.0
Data/Image_1723635833846275 8356.jpg,23.0,192.0
Data/Image_1723635833889579 8357.jpg,21.0,195.0
Data/Image_1723635833912546 8358.jpg,21.0,195.0
Data/Image_1723635833945127 8359.jpg,21.0,195.0
Data/Image_1723635833991638 8360.jpg,20.0,198.0
Data/Image_1723635834012111 8361.jpg,20.0,200.0
Data/Image_1723635834061093 8362.jpg,20.0,199.0
Data/Image_1723635834078182 8363.jpg,20.0,199.0
Data/Image_1723635834121505 8364.jpg,20.0,198.0
Data/Image_1723635834146335 8365.jpg,20.0,198.0
Data/Image_1723635834201949 8366.jpg,20.0,199.0
Data/Image_1723635834212333 8367.jpg,20.0,199.0
Data/Image_1723635834245418 8368.jpg,21.0,199.0
Data/Image_1723635834291468 8369.jpg,21.0,200.0
Data/Image_1723635834311088 8370.jpg,21.0,198.0
Data/Image_1723635834363027 8371.jpg,20.0,199.0
Data/Image_172363583437744 8372.jpg,20.0,199.0
Data/Image_1723635834424616 8373.jpg,21.0,198.0
Data/Image_1723635834444326 8374.jpg,21.0,198.0
Data/Image_1723635834491595 8375.jpg,21.0,198.0
Data/Image_1723635834513347 8376.jpg,21.0,200.0
Data/Image_1723635834562042 8377.jpg,20.0,201.0
Data/Image_1723635834579206 8378.jpg,20.0,201.0
Data/Image_1723635834629829 8379.jpg,20.0,201.0
Data/Image_1723635834646102 8380.jpg,20.0,201.0
Data/Image_1723635834689529 8381.jpg,20.0,201.0
Data/Image_1723635834710428 8382.jpg,20.0,201.0
Data/Image_172363583475845 8383.jpg,20.0,202.0
Data/Image_1723635834781015 8384.jpg,20.0,202.0
Data/Image_1723635834813113 8385.jpg,20.0,202.0
Data/Image_1723635834861354 8386.jpg,20.0,204.0
Data/Image_1723635834878745 8387.jpg,20.0,204.0
Data/Image_1723635834929549 8388.jpg,17.0,204.0
Data/Image_1723635834944694 8389.jpg,17.0,204.0
Data/Image_1723635834977481 8390.jpg,17.0,204.0
Data/Image_1723635835024492 8391.jpg,17.0,204.0
Data/Image_1723635835044848 8392.jpg,17.0,204.0
Data/Image_17236358350915 8393.jpg,16.0,204.0
Data/Image_1723635835114169 8394.jpg,16.0,204.0
Data/Image_1723635835161171 8395.jpg,16.0,204.0
Data/Image_172363583518183 8396.jpg,16.0,204.0
Data/Image_1723635835229634 8397.jpg,16.0,205.0
Data/Image_1723635835248431 8398.jpg,16.0,205.0
Data/Image_172363583528965 8399.jpg,16.0,206.0
Data/Image_1723635835310881 8400.jpg,16.0,206.0
Data/Image_1723635835357986 8401.jpg,16.0,209.0
Data/Image_1723635835380194 8402.jpg,16.0,209.0
Data/Image_1723635835426737 8403.jpg,16.0,210.0
Data/Image_1723635835445424 8404.jpg,16.0,210.0
Data/Image_1723635835496025 8405.jpg,16.0,210.0
Data/Image_1723635835512593 8406.jpg,16.0,210.0
Data/Image_1723635835563192 8407.jpg,16.0,210.0
Data/Image_1723635835578151 8408.jpg,16.0,210.0
Data/Image_1723635835651338 8409.jpg,16.0,210.0
Data/Image_1723635835656801 8410.jpg,16.0,210.0
Data/Image_1723635835679506 8411.jpg,16.0,210.0
Data/Image_1723635835726425 8412.jpg,16.0,210.0
Data/Image_1723635835745801 8413.jpg,16.0,210.0
Data/Image_1723635835794827 8414.jpg,16.0,210.0
Data/Image_17236358358128 8415.jpg,16.0,210.0
Data/Image_1723635835864593 8416.jpg,16.0,210.0
Data/Image_1723635835879241 8417.jpg,16.0,210.0
Data/Image_1723635835912406 8418.jpg,16.0,210.0
Data/Image_1723635835945447 8419.jpg,16.0,210.0
Data/Image_1723635835991637 8420.jpg,18.0,210.0
Data/Image_1723635836016159 8421.jpg,18.0,208.0
Data/Image_1723635836055912 8422.jpg,18.0,208.0
Data/Image_1723635836094953 8423.jpg,22.0,207.0
Data/Image_1723635836111549 8424.jpg,24.0,207.0
Data/Image_1723635836155011 8425.jpg,24.0,204.0
Data/Image_1723635836177559 8426.jpg,24.0,204.0
Data/Image_1723635836223495 8427.jpg,33.0,203.0
Data/Image_1723635836243792 8428.jpg,33.0,203.0
Data/Image_172363583629159 8429.jpg,35.0,199.0
Data/Image_1723635836312497 8430.jpg,35.0,197.0
Data/Image_1723635836361287 8431.jpg,36.0,197.0
Data/Image_1723635836378621 8432.jpg,36.0,197.0
Data/Image_1723635836429564 8433.jpg,35.0,197.0
Data/Image_172363583644424 8434.jpg,35.0,197.0
Data/Image_1723635836491312 8435.jpg,35.0,196.0
Data/Image_1723635836514568 8436.jpg,35.0,196.0
Data/Image_1723635836558011 8437.jpg,35.0,198.0
Data/Image_17236358365797 8438.jpg,35.0,198.0
Data/Image_1723635836627084 8439.jpg,36.0,197.0
Data/Image_1723635836648248 8440.jpg,36.0,197.0
Data/Image_1723635836695273 8441.jpg,36.0,196.0
Data/Image_1723635836713148 8442.jpg,36.0,196.0
Data/Image_172363583676303 8443.jpg,35.0,197.0
Data/Image_1723635836778347 8444.jpg,35.0,197.0
Data/Image_172363583683174 8445.jpg,41.0,197.0
Data/Image_1723635836847057 8446.jpg,41.0,198.0
Data/Image_1723635836891487 8447.jpg,48.0,198.0
Data/Image_1723635836914316 8448.jpg,48.0,198.0
Data/Image_1723635836963225 8449.jpg,51.0,198.0
Data/Image_1723635836980421 8450.jpg,51.0,198.0
Data/Image_1723635837025249 8451.jpg,53.0,198.0
Data/Image_1723635837047512 8452.jpg,53.0,198.0
Data/Image_1723635837095391 8453.jpg,53.0,199.0
Data/Image_1723635837111897 8454.jpg,54.0,199.0
Data/Image_1723635837158268 8455.jpg,54.0,199.0
Data/Image_1723635837177686 8456.jpg,54.0,199.0
Data/Image_1723635837229479 8457.jpg,56.0,198.0
Data/Image_1723635837247086 8458.jpg,56.0,198.0
Data/Image_1723635837291256 8459.jpg,56.0,198.0
Data/Image_1723635837314771 8460.jpg,56.0,198.0
Data/Image_1723635837363342 8461.jpg,56.0,198.0
Data/Image_1723635837379713 8462.jpg,56.0,198.0
Data/Image_1723635837425193 8463.jpg,56.0,197.0
Data/Image_172363583744715 8464.jpg,56.0,197.0
Data/Image_1723635837505228 8465.jpg,56.0,199.0
Data/Image_1723635837516369 8466.jpg,56.0,199.0
Data/Image_1723635837558274 8467.jpg,56.0,197.0
Data/Image_1723635837581971 8468.jpg,56.0,197.0
Data/Image_1723635837629848 8469.jpg,56.0,198.0
Data/Image_1723635837648414 8470.jpg,56.0,198.0
Data/Image_1723635837691534 8471.jpg,56.0,198.0
Data/Image_172363583771302 8472.jpg,56.0,198.0
Data/Image_1723635837762886 8473.jpg,56.0,198.0
Data/Image_1723635837779396 8474.jpg,56.0,198.0
Data/Image_1723635837815917 8475.jpg,56.0,197.0
Data/Image_1723635837861286 8476.jpg,56.0,197.0
Data/Image_1723635837881186 8477.jpg,56.0,197.0
Data/Image_1723635837931301 8478.jpg,56.0,197.0
Data/Image_1723635837947667 8479.jpg,56.0,198.0
Data/Image_1723635837980601 8480.jpg,56.0,198.0
Data/Image_1723635838029522 8481.jpg,52.0,198.0
Data/Image_1723635838048106 8482.jpg,52.0,198.0
Data/Image_1723635838089628 8483.jpg,49.0,198.0
Data/Image_172363583811501 8484.jpg,49.0,198.0
Data/Image_1723635838167189 8485.jpg,49.0,198.0
Data/Image_1723635838186441 8486.jpg,49.0,198.0
Data/Image_1723635838229703 8487.jpg,51.0,199.0
Data/Image_1723635838245511 8488.jpg,51.0,199.0
Data/Image_1723635838277751 8489.jpg,51.0,199.0
Data/Image_1723635838326833 8490.jpg,51.0,197.0
Data/Image_1723635838344276 8491.jpg,51.0,197.0
Data/Image_1723635838395793 8492.jpg,48.0,200.0
Data/Image_172363583841055 8493.jpg,44.0,200.0
Data/Image_1723635838446096 8494.jpg,44.0,198.0
Data/Image_1723635838489576 8495.jpg,42.0,198.0
Data/Image_1723635838511997 8496.jpg,42.0,198.0
Data/Image_1723635838558019 8497.jpg,35.0,198.0
Data/Image_1723635838578041 8498.jpg,35.0,198.0
Data/Image_1723635838626682 8499.jpg,35.0,200.0
Data/Image_1723635838643858 8500.jpg,35.0,200.0
Data/Image_1723635838694987 8501.jpg,29.0,199.0
Data/Image_1723635838712021 8502.jpg,26.0,199.0
Data/Image_1723635838764758 8503.jpg,23.0,200.0
Data/Image_1723635838779266 8504.jpg,23.0,200.0
Data/Image_1723635838812053 8505.jpg,23.0,199.0
Data/Image_1723635838858006 8506.jpg,24.0,200.0
Data/Image_1723635838879313 8507.jpg,24.0,200.0
Data/Image_1723635838926653 8508.jpg,26.0,200.0
Data/Image_1723635838944282 8509.jpg,26.0,200.0
Data/Image_1723635838995736 8510.jpg,31.0,200.0
Data/Image_1723635839010379 8511.jpg,33.0,200.0
Data/Image_1723635839046419 8512.jpg,33.0,200.0
Data/Image_1723635839089619 8513.jpg,34.0,199.0
Data/Image_1723635839113198 8514.jpg,34.0,199.0
Data/Image_1723635839145675 8515.jpg,34.0,199.0
Data/Image_1723635839191645 8516.jpg,34.0,201.0
Data/Image_1723635839212115 8517.jpg,34.0,201.0
Data/Image_1723635839261056 8518.jpg,33.0,201.0
Data/Image_172363583927768 8519.jpg,33.0,201.0
Data/Image_172363583932113 8520.jpg,30.0,200.0
Data/Image_1723635839346282 8521.jpg,30.0,200.0
